id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
64175,55139,Medarot 2 Kabuto Version,NULL,1999-07-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63586,76574,Medarot 2 Kuwagata Version,NULL,1999-07-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2737,92535,Medarot 2 Parts Collection,NULL,1999-10-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
12058,92425,Medarot R,NULL,1999-11-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56759,37571,Medarot: Perfect Edition - Kabuto Version,NULL,1999-05-04 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
178076,37570,Medarot: Perfect Edition - Kuwagata Version,NULL,1999-05-04 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
97260,125272,Mega Tetris 2000,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50126,60973,Meltylancer: The 3rd Planet,NULL,1999-06-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39851,68243,Memories Off,NULL,1999-09-30 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
162846,49285,Men in Black: The Series,NULL,1999-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118263,145778,Mephisto Genius 99,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96226,112178,Meremanoid,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
102280,41037,Metal Gear Solid: Integral,NULL,1999-06-24 00:00:00.000,2,NULL,NULL,NULL,87.6891,7
185956,18683,Metal Gear Solid: VR Missions,NULL,1999-09-29 00:00:00.000,10,NULL,70.0000,1,70.0667,40
101944,167188,Metal Knight: Mission - Terminate Resistance,NULL,1999-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147528,43986,Metal Slug 1st Mission,NULL,1999-05-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
112583,75484,Metal Slug 1st Mission (Version A),NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
194073,18840,Metal Slug X,NULL,1999-01-19 00:00:00.000,19,NULL,80.0000,1,78.0434,98
165050,49872,Metal Walker,NULL,1999-12-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56012,127321,Meteor,"Meteor is an orbital ion cannon that protects the Earth from meteor and other large objects flying though space. Its deadly secret is that this device was in fact built to take out ground targets, for example any major city could be destroyed in seconds once the cannon is in position. 
 
You are Sergeant Ash, an anti terrorist specialist. 
 
During training exercises in Africa you are suddenly recalled and flown to HQ for a top-secret briefing: 
 
We are sorry to bring you in at such short notice Sergeant. Two days ago rebel forces took the Meteor complex by storm, they are our holding many of our troops captive. The situation has been in deadlock for some days now, we can't even get close without threats of mass destruction. We are considering these as very real threats even though we are not sure whether the rebels have the encrypted firing codes. 
 
We need you to move in now, just be careful because there sill is plenty of fighting breaking out with the rebel forces, if they find out that we have sent someone inside the complex the situation could grow far more serious. 
 
It is not your job to get involved with the fighting, your job is to simply carry out a number of key objectives that will feed you after you are inside. We need you to work on saving the Meteor complex while our troops attempt to hold firm. 
 
Don't let us down Sergeant, you are best we have got. 
 
Good luck.",1999-03-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62207,8128,Mickey's Racing Adventure,NULL,1999-11-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
193153,8497,Micro Machines 64 Turbo,NULL,1999-03-24 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
132368,788,Microsoft Flight Simulator 2000,NULL,1999-10-10 00:00:00.000,1,NULL,70.0000,1,89.8875,5
192921,2348,Midtown Madness,NULL,1999-05-01 00:00:00.000,9,NULL,NULL,NULL,71.5057,45
114751,64031,Midway Presents Arcade Hits: Joust/Defender,NULL,1999-03-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
79187,50012,Midway Presents Arcade Hits: Klax,NULL,1999-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
67417,64032,Midway Presents Arcade Hits: Moon Patrol/Spy Hunter,NULL,1999-05-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76681,789,MiG Alley,NULL,1999-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52031,7739,Might and Magic VII: For Blood and Honor,NULL,1999-05-31 00:00:00.000,11,NULL,NULL,NULL,89.0464,21
20379,64930,Milano no Arbeit Collection,NULL,1999-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172142,37567,Mingle Magnet,NULL,1999-12-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180246,209507,Mini Golf,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
69964,93383,Miniverse Minigolf,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38953,73804,Miss Spider's Tea Party,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
181224,209503,Missile Command,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179655,69142,Missile Command,NULL,1999-11-26 00:00:00.000,1,NULL,NULL,NULL,66.0000,0
127530,16326,Mission Kellogg's,NULL,1999-12-31 00:00:00.000,7,NULL,NULL,NULL,NULL,NULL
120418,133594,Mission To McDonaldland,"Astor, an alien from the planet McMars, makes first contact with Ronald McDonald and his friends in order to request permission to land and explore McDonaldland. Unfortunately, his spaceship collides with ""the first dinosaur in space"" on his way and crashes on Earth with his spacecraft in pieces. Ronald and friends step in to help out, setting out on a mission to locate all of the pieces of the spaceship.",1999-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
132699,73325,Mission: Humanity,NULL,1999-07-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38984,75490,Mizuki Shigeru's Ghost Photo Gallery,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32639,22772,MLB 2000,NULL,1999-02-28 00:00:00.000,NULL,NULL,80.0000,1,NULL,NULL
132651,70279,Mob Rule,NULL,1999-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
187077,29326,Mob Rule Classic,NULL,1999-09-08 00:00:00.000,2,NULL,NULL,NULL,70.0000,1
60979,37531,Mobile Suit Gundam MSVS,NULL,1999-09-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55563,64409,Momotaro Dentetsu V,NULL,1999-12-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173263,21643,Monkey Hero,NULL,1999-02-28 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
156055,176024,Monopoly,NULL,1999-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95993,73166,Monopoly Junior,NULL,1999-11-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122304,141286,Monster Complete World,NULL,1999-05-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107657,115779,Monster Manor,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
183200,4106,Monster Rancher 2,"This game involves raising, fighting, and breeding monsters. The main character is never seen on screen and never talks to anyone directly. Instead, all of the dialog and action is done by the trainer's assistant Colt and her toucan Joy. The player chooses his actions and choices through menu options.",1999-02-25 00:00:00.000,2,NULL,NULL,NULL,70.5101,12
36901,104241,Monster Rancher Battle Card GB,"Before the world's continents broke up into pieces, a huge disaster hit the world. People prayed to God for help, and God created new life forms. However, new life forms brought new troubles, so God became exasperated and sealed them in ""disc stones"". Many years have passed since then and God entrusted the humans with the secret of ""disc stones"". Today people still continue searching for these missing ""disc stones"" to unlock the lifeforms within. In the anime, the monsters were created by scientists.

It is said that one monster is trapped inside each one. One day a group of workers excavating the ancient ruins happened to dig up one of these mythical disc stones. The worker who first discovered a disc stone took the disc to the Monsters' Temple. There the priests, using the ancient methods, unlocked the monster inside the disc stone. In a place where ranchers and monsters coexisted peacefully, the battle of the monsters began. As time passed these monster battles became extremely popular, and monster breeding became the standard pastime of the land. Eventually disc stones were found around the entire world. Now ranchers across the globe come together and enter unto battle.",1999-12-24 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
153032,10615,Monster Truck Madness 64,NULL,1999-06-30 00:00:00.000,1,NULL,NULL,NULL,60.1341,5
40000,45219,Monsterseed,NULL,1999-05-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
32959,166142,Moon Whistle,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116592,39953,MoreMore,NULL,1999-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
105034,186439,Mori no Oukoku,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51093,138920,Mortadelo y Filemón: La Máquina Meteoroloca,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121243,45155,Mortal Kombat Gold,NULL,1999-10-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55946,37884,Mortal Kombat Mythologies: Gold 2000,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
4088,8342,Mortyr 2093-1944,NULL,1999-12-31 00:00:00.000,3,NULL,NULL,NULL,59.5267,11
117188,49891,Motocross Maniacs 2,NULL,1999-10-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
184898,21840,Mr. Driller,NULL,1999-10-01 00:00:00.000,1,NULL,80.0000,1,88.3541,6
20746,198830,Mr. Potato Head & Mrs. Potato Head,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
183604,49834,Ms. Pac-Man: Special Color Edition,NULL,1999-12-02 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
167876,45098,MTV Music Generator,NULL,1999-11-26 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
121191,43858,MTV Sports: Snowboarding,NULL,1999-10-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180896,209289,Mulk & Swank: Great Adventure in Magic World,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50093,39718,Multi Champ,NULL,1999-06-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120169,43729,Music 2000,NULL,1999-12-30 00:00:00.000,2,NULL,NULL,NULL,89.6380,8
82936,139119,My Garden,NULL,1999-09-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40045,16203,Myst: Masterpiece Edition,"Alone on a mysterious island, you set out to explore its grandeur and mystery. Hear how a chilling tale of intrigue and treachery, defying all boundaries of space and time, is being told.",1999-08-24 00:00:00.000,2,NULL,NULL,NULL,85.4500,14
21966,171238,Mystery Island,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34983,67326,Mystic Ark: Maboroshi Gekijo,NULL,1999-03-18 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
156005,220251,Namco Collection Vol. 1,NULL,1999-04-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155939,220252,Namco Collection Vol. 2,NULL,1999-04-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151809,47678,Namco Museum 64,NULL,1999-12-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
67478,7622,Nancy Drew: Stay Tuned for Danger,NULL,1999-11-13 00:00:00.000,1,NULL,NULL,NULL,63.9543,10
110447,62209,Napoleon 1813,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
189679,3548,NASCAR 2000,NULL,1999-09-15 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
79060,801,NASCAR Legends,NULL,1999-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123383,805,NASCAR Racing 3,NULL,1999-10-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173482,22832,NASCAR Revolution,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
68219,77401,Natural Fawn killers,NULL,1999-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
113270,37565,Nazo-Oh Pocket,NULL,1999-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122116,8832,NBA 2K,NULL,1999-11-10 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
92966,24114,NBA Basketball 2000,NULL,1999-10-29 00:00:00.000,NULL,NULL,40.0000,1,NULL,NULL
56658,3549,NBA Courtside 2 Featuring Kobe Bryant,NULL,1999-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91569,20639,NBA in the Zone,NULL,1999-06-01 00:00:00.000,NULL,NULL,50.0000,1,NULL,NULL
189686,43718,NBA In The Zone 2000,NULL,1999-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52795,72053,NBA in the Zone '99,NULL,1999-04-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
189687,3552,NBA Jam 2000,NULL,1999-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170684,3553,NBA Live 2000,NULL,1999-10-31 00:00:00.000,2,NULL,NULL,NULL,70.0715,5
173616,3554,NBA Showtime: NBA on NBC,NULL,1999-10-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
169727,43716,NCAA Final Four 2000,NULL,1999-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134246,23154,NCAA Final Four 99,NULL,1999-02-13 00:00:00.000,NULL,NULL,63.0000,1,NULL,NULL
117675,43691,NCAA GameBreaker 2000,NULL,1999-09-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
20267,43822,NCAA March Madness 2000,NULL,1999-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124293,93,Need for Speed: High Stakes,NULL,1999-01-21 00:00:00.000,11,NULL,NULL,NULL,72.9817,66
183672,6224,Need for Speed: V-Rally 2,NULL,1999-10-31 00:00:00.000,3,NULL,NULL,NULL,79.5618,10
83398,128364,Neko Zamurai,NULL,1999-03-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76423,75491,Neo 21,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33541,166365,Neo ATLAS 2,NULL,1999-09-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
58629,43980,Neo Cherry Master Color,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
29598,43968,Neo Derby Champ Daiyosou,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123078,47606,Neo Dragon's Wild,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64581,43979,Neo Mystery Bonus,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
103239,47619,Neo Poke Pro Yakyuu,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156368,3555,Neon Genesis Evangelion,NULL,1999-06-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46203,75882,Neon Genesis Evangelion: Eva to Yukai na Nakamatachi - Datsui Hokan Keikaku!,NULL,1999-11-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125590,37564,Neon Genesis Evangelion: Shito Ikusei,NULL,1999-08-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
12905,131370,Neopets Browser,NULL,1999-11-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152439,206311,Neorude: Kizamareta Monshou,NULL,1999-12-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76991,68701,Nerf Arena Blast,NULL,1999-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
23521,210037,Nerf Jr. Foam Balster: Attack of The Kleptons,NULL,1999-11-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
3569,117319,New Robinson,NULL,1999-12-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
111697,50342,NFK: Santa's Gone Postal,NULL,1999-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
124931,8842,NFL 2K,NULL,1999-09-09 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
150681,4366,NFL Blitz 2000,NULL,1999-08-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46221,39599,NFL Blitz 99,NULL,1999-01-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172286,68305,NFL Fever 2000,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134015,43707,NFL GameDay 2000,NULL,1999-08-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130083,3559,NFL Quarterback Club 2000,NULL,1999-08-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131544,45002,NFL Xtreme,NULL,1999-08-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47441,43899,NFL Xtreme 2,NULL,1999-07-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177295,813,NHL 2000,NULL,1999-08-31 00:00:00.000,1,NULL,NULL,NULL,70.0298,8
10109,45125,NHL Blades of Steel,NULL,1999-08-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
189940,3562,NHL Blades of Steel '99,NULL,1999-04-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
106604,24116,NHL Championship 2000,NULL,1999-09-01 00:00:00.000,NULL,NULL,60.0000,1,NULL,NULL
72049,20432,NHL FaceOff 2000,NULL,1999-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128630,20431,NHL FaceOff 99,NULL,1999-01-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128714,37563,Nice On,NULL,1999-04-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156939,206474,Nickelodeon Brain Bender Puzzles & Activities,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
137006,206362,Nintendo Mini Classics: Fire!,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
59799,4654,No Fear Downhill Mountain Biking,NULL,1999-12-31 00:00:00.000,1,NULL,NULL,NULL,70.8187,5
79768,37562,Nobunaga no Yabou,NULL,1999-04-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
171636,4850,Nocturne,NULL,1999-10-28 00:00:00.000,3,NULL,90.0000,1,73.6993,5
62834,140020,Noise City Osaka,"In 1998, the Osaka area completed the public relations tower ""Babel"". The NET war, in which companies and students fight for the rights of the tower begins!",1999-03-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
22382,115758,Nutcracker,"The king was so happy that he invited all of his subjects to a royal Christmas feast. The tower bells were rung and the people laughed and danced in honor of the new Princess. Hidden in the shadows, the Queen of Rats watching grew angrier and angrier. 
 
Do not fear, for there is hope. A brave Knight can rid the little Princess of the evil spell, at a special time, on one particular day in a year. It is on Magical Christmas Night. 
 
By arming himself with a popgun, the Brave Knight cannot only be more successful fighting his enemies but he can also break the glass, Christmas balls that block his way. The Christmas baloons can be popped with the saber. 
 
So brave Knight, if you are very courageous, go ahead and give it a try. Do your best to avoid the King and Queen of Rats and rescue the beautiful little Princess on Magical Christmas Night!",1999-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
172522,44783,Nyanyan Ga Nyan: Light Fantasy Gaiden,NULL,1999-11-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
75856,138987,Oasis Road,"The history of Oasis Road begins with the loss of a paradise protected by the tree of life, and a god of destruction known as Vrtra's Flame. 
Some 3000 years of civilization is gradually changing the continent to a frozen wasteland. 
A large influx of people has migrated to the warmer south, where farmers settle down to grow crops. 
Less and less people can be found in cities as they lean closer to ruin. Industry becomes obsolete, while industrial skills are lost along with it. Contact between cities is scant, and those cities who are not self-sufficient are buried in the sand. 
In essence, mankind is working its way to the path of extinction.",1999-02-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
168226,44388,Oekaki Logic,NULL,1999-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
11383,44387,Oekaki Logic 2,NULL,1999-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36898,3702,Offroad Thunder,NULL,1999-09-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28142,3568,Ogre Battle 64: Person of Lordly Caliber,NULL,1999-07-14 00:00:00.000,3,NULL,NULL,NULL,95.9438,12
88236,217783,Oleg Sobolev's ASCII Doom,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
83900,24009,Omega Boost,NULL,1999-04-22 00:00:00.000,1,NULL,NULL,NULL,79.9557,6
190785,1982,Omikron: The Nomad Soul,"“Well, on one level, it’s your basic good ’n’ evil story. On another, it explores themes of camouflaged totalitarianism and desperate revolution. The game strives to be relevant in the real world by being part of the game. Does that stand to reason? By tying the concept of the game of Omikron strongly to reality and defining the player’s character in terms of their actual life, we clearly connected the parallel universe to our own. In effect, the player’s own life becomes our setting. Quantic believes it may be the world’s first Buddhist game--Buddhist with guns, I call it.”
– Eidos Senior Designer Philip Campbell

Soon after the player begins the investigation in Anekbah sector, he uncovers information that suggests the serial killer he is looking for is, in fact, not human but actually a demon. When members of an apparent underground, anti-government movement contact the player and confirm his suspicions, the investigation deepens and uncovers information that one of Omikron's chief police commanders (Commandant Gandahar) is, in fact, a demon pretending to be human and luring human souls into Omikron from other dimensions by way of the video game that the player is actually interacting with. Despite many attempts on his life by other demons working behind the scenes, the player then uses supernatural weaponry of ancient origin to destroy Gandhar. After this brief victory, the player is then invited to join the mysterious anti-government movement that call themselves ""The Awakened"", referring to the fact they have ""awakened"" from the lies and drugs of the government. The Awakened work in tandem with an ancient religious order who are led by ""Boz"", a mystical being that exists in purely electronic form on the computer networks of Omikron. The Awakened refer to the player as ""The Nomad Soul"" since he has the ability to change bodies at will. The Nomad Soul also learns that what is going on in Omikron is merely an extension of a thousands-of-years-old battle between mankind and demons led by the powerful Astaroth. Astaroth, who was banished to the depths of Omikron long ago, is slowly regenerating power while using demons to both collect souls and impersonate high members of the government so that he can eventually take complete control and move across the planet and, indeed, the universe. Only by harnessing ancient, magical technology and re-discovering several hidden tombs and catacombs underneath Omikron's surface, can the Nomad Soul hope to discover how to destroy Astaroth, return to his own dimension, and prevent his soul from being captured by demons.",1999-10-31 00:00:00.000,12,NULL,70.0000,1,81.0942,21
86919,138249,Omise de Tensyu,NULL,1999-04-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76851,127993,On the Trail of the Whitetail,NULL,1999-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
130754,152767,One: Kagayaku Kisetsu he,NULL,1999-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156355,44048,Onegai Monsters,NULL,1999-05-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62642,115778,Opening Weekend - Varmint Season,NULL,1999-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
180760,203993,Option Tuning Car Battle 2,NULL,1999-02-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36221,44880,Ore no Ryouri,NULL,1999-09-09 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
82570,65905,Ore no Shikabane o Koete Yuke,NULL,1999-06-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
106289,218411,Oscarzinho e o Bug do Esporte,NULL,1999-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
77980,50552,Othello Millennium,NULL,1999-11-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
106421,146341,Ou Dorobou Jing: Devil Version,NULL,1999-03-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40593,827,Outcast,NULL,1999-07-31 00:00:00.000,17,NULL,90.0000,1,88.0975,26
176899,39605,Outtrigger,NULL,1999-12-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
14421,139118,Pacapaca Passion,NULL,1999-06-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
24168,47621,Pachinko Hisshou Guide: Pocket Parlor,NULL,1999-12-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2777,75502,Pachinko Pocket Parlor Guide,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
3116,83305,Pachinko Sexy Reaction 2,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56298,56738,Pachi-Slot Aruze Ōkoku,NULL,1999-06-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71020,56736,Pachi-Slot Aruze Ōkoku 2,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
109296,56733,Pachi-Slot Aruze Ōkoku Pocket: Hanabi,NULL,1999-10-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
9492,47617,Pachi-Slot Aruze Oukoku Pocket: Hanabi,NULL,1999-11-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97237,16589,PACks World 3D,NULL,1999-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
183668,213925,Pac-Man,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
182380,219013,Pac-Man,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156026,49833,Pac-Man: Special Color Edition,NULL,1999-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
19112,76200,Pandora's Box,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65496,60596,Panekit: Infinitive Crafting Toy Case,NULL,1999-08-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
66941,46994,Panzer Elite,NULL,1999-10-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
142874,22008,Panzer Front,NULL,1999-12-22 00:00:00.000,NULL,NULL,70.0000,1,NULL,NULL
19042,51856,Panzer General 3D Assault,NULL,1999-09-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180602,210777,PAQA,NULL,1999-09-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
102058,7358,Parasite Eve II,"Three years after the Manhattan incident, in September 2000, Aya Brea is an FBI agent working in the Mitochondrion Investigation and Suppression Team (MIST) and has been dispatched on an urgent mission in Los Angeles, California after reports of NMC activity.",1999-12-16 00:00:00.000,17,NULL,NULL,NULL,79.3428,65
102202,71411,Paris 1313: The Mystery of Notre-Dame Cathedral,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84081,3571,Parlor! Pro 64: Pachinko Jikki Simulation,NULL,1999-01-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80894,47616,Party Mail,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
20401,37704,Patriots Remix,NULL,1999-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41862,153023,Paul: Vs. The CIA GOLD,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91871,78034,PC Fútbol 2000,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150387,86018,PC Fútbol Edición Oro,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
